26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ジャズ,牡,5,吉田隼人,56,10,,7,,,1/2,,,,,6,4,5,0,35.0,484,辻野泰之,,,21103227,,,0126121009,,,,,,,,12.6,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ヴェナートル,牡,4,黛弘人,54,10,,8,,,1/2,,,,,9,8,9,0,34.8,498,武藤善則,,,22101469,,,0126121004,,,,,,,,93.1,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ショウナンカリス,牝,3,池添謙一,52,10,,9,,,クビ,,,,,5,7,7,0,35.0,418,加藤士津,,,23105347,,,0126121006,,,,,,,,5.3,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ブラックルビー,牝,4,北村友一,52,10,,除,,,,,,,,0,0,0,0,,440,平岩大典,,,22105981,,,0126121007,,,,,,,,---,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,ミラージュナイト,牡,4,西村淳也,57,13,,1,,,,,,,,7,8,4,2,35.2,490,杉山佳明,,2827.3,22105109,,,0126121102,,,,,,,,2.1,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,ホールネス,牝,6,小沢大仁,56,13,,2,,,1.1/4,,,,,9,10,12,9,34.9,534,藤原英昭,,1107.8,20110060,,,0126121113,,,,,,,,29.2,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,ギャンブルルーム,牡,5,松本大輝,57,13,,3,,,クビ,,,,,4,7,7,4,35.2,508,大久保龍,,703.9,21105559,,,0126121104,,,,,,,,25.2,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,ラスカンブレス,セ,5,丹内祐次,57,13,,4,,,1/2,,,,,12,12,10,9,35.1,480,林徹,,420.0,21105391,,,0126121112,,,,,,,,65.7,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,スピードリッチ,牡,5,北村友一,57,13,,5,,,アタマ,,,,,4,5,6,4,35.4,488,藤岡健一,,280.0,21105438,,,0126121101,,,,,,,,23.1,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,エコロレイズ,牡,5,横山琉人,57,13,,6,,,クビ,,,,,7,8,10,9,35.2,506,岩戸孝樹,,,21103976,,,0126121109,,,,,,,,99.7,,,
26,07,26,,札幌,,,札幌日経賞,,芝,,2600,良,レクスノヴァス,牡,4,岩田康誠,57,13,,7,,,クビ,,,,,1,2,4,4,35.6,488,上村洋行,,,22107282,,,0126121103,,,,,,,,3.5,,,
