0126110613,  7,1800,  0, 14, 86,  4,  0,  0,  0,  7,1700,  1,  2,  0,  7,1700,  1,  9,  0,  7,1400,  1, 11,  0, 15,2000,  0,  0,  0,,,,,,,,,,,,,,,,
0126110614,  7,1800,  0, 14, 95,  2,  0,  0,  0,  7,1800,  0,  2,  0,  7,2000,  0,  5,  0,  7,2000,  0, 10,  0,  7,1800,  1,  3,  0,  7,2400,  0,  9,  0,  7,2000,  0,  2,  0,  7,1800,  0,  7,  0,
0126110701, 23,1200,  0, 15,103,  2,  0,  0,  0, 23,1200,  0, 14,  0, 23,1200,  1,  2,  0, 23,1400,  0,  3,  0, 23,1200,  0,  4,  0, 23,1200,  0, 31,  0,  7,1200,  0,  2,  0,  7,1200,  0,  4,  0,
0126110702, 23,1200,  0, 15,110,  2,  0,  0,  0, 23,1200,  0,  4,  0, 23,1400,  0,  7,  0, 23,1200,  0,  3,  0, 23,1200,  0,  3,  0, 23,1200,  0, 14,  0,  7,1200,  0,  4,  0,  7,1200,  0,  3,  0,
0126110703, 23,1200,  0, 15,100,  2,  0,  0,  0, 23,1200,  0,  2,  0, 23,1200,  0,  1,  0, 23,1200,  0,  8,  0, 23,1200,  0,  1,  0, 23,1200,  0,  7,  0, 23,1200,  0,  3,  0, 23,1200,  0,  1,  0,
0126110704, 23,1200,  0, 15,109,  4,  0,  0,  0, 23,1200,  0,  2,  0, 23,1200,  0,  6,  0, 23,1000,  0, 10,  0, 23,1000,  1,  1,  0, 23,1000,  1, 10,  0, 23,1200,  1,  3,  0, 23,1150,  1,  4,  0,
0126110705, 23,1200,  0, 15,106,  1,  0,  0,  0, 23,1200,  0, 18,  0,115,1600,  0,  4,  0, 23,1400,  0, 13,  0,131,1200,  0,  4,  0, 23,1400,  0,  6,  0, 15,1200,  0,  0,  0,,,,,,
0126110706, 23,1200,  0, 15,118,  9,  0,  0,  0, 23,1200,  0,  2,  0, 23,1200,  0,  3,  0, 23,1200,  0,  7,  0, 23,1200,  0,  1,  0, 23,1200,  0, 13,  0,  3,1500,  1,  2,  0,  3,1500,  1,  4,  0,
0126110707, 23,1200,  0, 15,118,  7,  0,  0,  0, 23,1400,  0,  8,  0,115,2000,  0,  8,  0,163,1600,  0,  5,  0, 15,1600,  0,  0,  0,,,,,,,,,,,,,,,,
0126110708, 23,1200,  0, 15, 99,  9,  0,  0,  0,  7,1400,  0,  3,  0,  7,1600,  0, 12,  0,  7,1600,  0,  3,  0,  7,1600,  0,  9,  0, 15,1600,  0,  0,  0,,,,,,,,,,,
0126110709, 23,1200,  0, 15,119,  6,  0,  0,  0, 23,1200,  0, 18,  0, 23,1200,  0,  2,  0, 23,1200,  0,  7,  0, 23,1200,  0,  9,  0, 23,1400,  0, 11,  0,163,1200,  0,  5,  0, 15,1000,  0,  0,  0,
0126110710, 23,1200,  0, 15,107, 14,  0,  0,  0,  7,1200,  0, 13,  0,  7,1200,  1, 13,  0, 15,1400,  0,  0,  0,,,,,,,,,,,,,,,,,,,,,
0126110711, 23,1200,  0, 15,110,  3,  0,  0,  0, 23,1200,  0,  8,  0, 23,1400,  1,  3,  0, 23,1150,  1, 12,  0, 23,1400,  1, 10,  0, 23,1200,  0, 13,  0, 23,1200,  0,  5,  0, 23,1200,  0,  4,  0,
0126110712, 23,1200,  0, 15,121, 11,  0,  0,  0, 23,1200,  0,  3,  0, 23,1200,  0, 10,  0, 23,1200,  0,  4,  0, 23,1200,  1,  7,  0, 23,1200,  0,  2,  0, 23,1200,  0,  9,  0, 23,1200,  0,  2,  0,
0126110713, 23,1200,  0, 15, 97,  5,  0,  0,  0, 23,1200,  0,  1,  0, 23,1200,  0,  7,  0, 23,1200,  0,  2,  0, 23,1200,  0,  9,  0, 23,1200,  0,  8,  0, 23,1200,  0,  4,  0, 23,1200,  0, 11,  0,
0126110714, 23,1200,  0, 15, 97,  2,  0,  0,  0, 23,1150,  1,  6,  0, 23,1400,  1, 48,  0, 23,1150,  1, 18,  0, 23,1400,  1,  4,  0,  7,1200,  1,  3,  0,  7,1200,  1,  8,  0,  7,1200,  0,  3,  0,
0126110715, 23,1200,  0, 15, 89,  2,  0,  0,  0,  7,1200,  0,  3,  0,  7,1400,  0, 17,  0,  7,1200,  0, 16,  0,  7,1200,  0,  3,  0, 15,1400,  0,  0,  0,,,,,,,,,,,
0126110801, 23,1700,  1, 12, 97,  1,  0,  0,  0, 23,1800,  0,  9,  0, 23,1600,  1,  2,  0, 23,1600,  1, 10,  0, 23,1800,  1,  2,  0, 23,1800,  1,  7,  0, 43,1800,  1,  2,  0, 23,1800,  1, 13,  0,
